number_ of_syllables,number_of_pauses,rate_of_speech,articulation_rate,speaking_duration,original_duration,balance,f0_mean,f0_std,f0_median,f0_min,f0_max,f0_quantile25,f0_quan75,slug,streamUrl,type_id,type_name,socialTitle,recordedOn,language,presenterDisplayName,duration,canonicalUrl,viewedCount,tedcomPercentage,youtubePercentage,podcastsPercentage,tedappsPercentage,publishedAt,id,title
2810,245,4,5,593.0,722.8,0.8,141.95,46.44,131.8,70,421,110,160,daniel_kraft_the_pharmacy_of_the_future_personalized_pills_3d_printed_at_home,https://hls.ted.com/project_masters/3280/manifest.m3u8?intro_master_id=9294,7,TED Salon Talk (partner),"The pharmacy of the future? Personalized pills, 3D printed at home",2018-07-31,en,Daniel Kraft,722,https://www.ted.com/talks/daniel_kraft_the_pharmacy_of_the_future_personalized_pills_3d_printed_at_home,1933988,0.07,0.075,0.76,0.095,2018-10-18T14:56:53Z,25241,"The pharmacy of the future? Personalized pills, 3D printed at home"
3061,291,4,5,628.2,871.7,0.7,254.0,52.5,247.9,71,425,218,288,anab_jain_why_we_need_to_imagine_different_futures,https://hls.ted.com/project_masters/2883/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Why we need to imagine different futures,2017-04-24,en,Anab Jain,871,https://www.ted.com/talks/anab_jain_why_we_need_to_imagine_different_futures,1932073,0.181,0.085,0.532,0.202,2017-06-19T15:05:01Z,2807,Why we need to imagine different futures
4142,258,4,5,810.8,947.6,0.9,269.11,55.41,262.1,78,424,228,307,helen_czerski_the_fascinating_physics_of_everyday_life,https://hls.ted.com/project_masters/5690/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,The fascinating physics of everyday life,2017-02-19,en,Helen Czerski,947,https://www.ted.com/talks/helen_czerski_the_fascinating_physics_of_everyday_life,1930685,0.157,0.16,0.501,0.182,2017-09-14T20:23:22Z,2862,The fascinating physics of everyday life
3382,231,4,5,707.4,905.9,0.8,132.72,23.86,129.4,71,398,117,144,john_underkoffler_pointing_to_the_future_of_ui,https://hls.ted.com/project_masters/1382/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Pointing to the future of UI,2010-02-11,en,John Underkoffler,905,https://www.ted.com/talks/john_underkoffler_pointing_to_the_future_of_ui,1930641,0.388,0.55,0.025,0.037,2010-06-01T08:40:00Z,872,Pointing to the future of UI
3739,382,4,5,763.3,963.4,0.8,165.99,45.38,156.8,76,423,134,189,tim_berners_lee_the_next_web,https://hls.ted.com/project_masters/762/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The next web,2009-02-05,en,Tim Berners-Lee,963,https://www.ted.com/talks/tim_berners_lee_the_next_web,1930525,0.653,0.273,0.026,0.048,2009-03-13T01:00:00Z,484,The next web
1038,29,4,4,264.5,283.3,0.9,106.74,26.18,98.5,72,397,90,117,balsher_singh_sidhu_are_we_running_out_of_clean_water,https://hls.ted.com/project_masters/4918/manifest.m3u8,3,TED-Ed Original,Are we running out of clean water?,2018-12-06,en,Balsher Singh Sidhu,283,https://www.ted.com/talks/balsher_singh_sidhu_are_we_running_out_of_clean_water,1927468,0.417,0.544,0.0,0.039,2018-12-06T20:10:40Z,29411,Are we running out of clean water?
959,161,3,4,216.0,336.6,0.6,139.58,31.74,135.0,73,399,118,156,moshe_safdie_how_to_reinvent_the_apartment_building,https://hls.ted.com/project_masters/1827/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How to reinvent the apartment building,2014-03-19,en,Moshe Safdie,336,https://www.ted.com/talks/moshe_safdie_how_to_reinvent_the_apartment_building,1929650,0.483,0.109,0.185,0.223,2014-09-26T14:47:33Z,2092,How to reinvent the apartment building
1073,56,4,4,246.8,283.5,0.9,186.47,46.7,187.9,71,412,164,212,iseult_gillespie_the_wicked_wit_of_jane_austen,https://hls.ted.com/project_masters/4943/manifest.m3u8,3,TED-Ed Original,The wicked wit of Jane Austen,2019-03-21,en,Iseult Gillespie,283,https://www.ted.com/talks/iseult_gillespie_the_wicked_wit_of_jane_austen,1926846,0.022,0.969,0.0,0.009,2019-03-21T19:30:05Z,32673,The wicked wit of Jane Austen
5886,415,4,4,1320.6,1579.8,0.8,126.97,50.58,107.0,70,418,94,146,vishaan_chakrabarti_3_ways_we_can_redesign_cities_for_equity_and_inclusion,https://hls.ted.com/project_masters/4144/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,3 ways we can redesign cities for equity and inclusion,2020-05-18,en,Vishaan Chakrabarti,1579,https://www.ted.com/talks/vishaan_chakrabarti_3_ways_we_can_redesign_cities_for_equity_and_inclusion,1927320,0.015,0.02,0.958,0.007,2020-06-29T14:51:33Z,64686,3 ways we can redesign cities for equity and inclusion
1108,43,4,4,255.6,286.0,0.9,143.81,46.56,132.6,71,396,112,160,ted_ed_the_best_way_to_apologize_according_to_science,https://hls.ted.com/project_masters/8253/manifest.m3u8,3,TED-Ed Original,The best way to apologize (according to science),2022-12-15,en, TED-Ed,285,https://www.ted.com/talks/ted_ed_the_best_way_to_apologize_according_to_science,2016391,0.041,0.955,0.0,0.004,2022-12-15T16:03:15Z,101781,The best way to apologize (according to science)
3916,236,4,5,803.8,927.8,0.9,201.4,44.03,197.2,70,420,177,221,katie_mack_life_altering_questions_about_the_end_of_the_universe,https://hls.ted.com/project_masters/7224/manifest.m3u8?intro_master_id=9294,6,Original Content,Life-altering questions about the end of the universe,2021-07-09,en,Katie Mack,927,https://www.ted.com/talks/katie_mack_life_altering_questions_about_the_end_of_the_universe,2016974,0.019,0.029,0.929,0.023,2021-09-10T14:59:24Z,81258,Life-altering questions about the end of the universe
2915,131,4,5,633.8,719.1,0.9,147.03,39.08,140.5,79,422,122,163,nathan_wolfe_the_jungle_search_for_viruses,https://hls.ted.com/project_masters/1420/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The jungle search for viruses,2009-02-05,en,Nathan Wolfe,719,https://www.ted.com/talks/nathan_wolfe_the_jungle_search_for_viruses,1926769,0.543,0.312,0.009,0.136,2009-03-26T21:00:00Z,499,The jungle search for viruses
2702,288,3,4,646.9,952.3,0.7,194.6,28.14,191.9,69,399,177,209,ai_jen_poo_the_work_that_makes_all_other_work_possible,https://hls.ted.com/project_masters/83/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The work that makes all other work possible,2018-11-28,en,Ai-jen Poo,952,https://www.ted.com/talks/ai_jen_poo_the_work_that_makes_all_other_work_possible,1926224,0.069,0.045,0.777,0.109,2018-12-07T15:57:38Z,29263,The work that makes all other work possible
1179,15,4,4,265.0,274.3,1.0,197.96,74.31,181.8,70,422,147,243,judy_grisel_how_does_alcohol_cause_hangovers,https://hls.ted.com/project_masters/7928/manifest.m3u8,3,TED-Ed Original,How does alcohol cause hangovers?,2022-07-05,en,Judy Grisel,274,https://www.ted.com/talks/judy_grisel_how_does_alcohol_cause_hangovers,1926168,0.041,0.919,0.0,0.04,2022-07-06T13:45:43Z,94959,How does alcohol cause hangovers?
1296,115,4,5,265.5,354.4,0.7,235.87,68.05,233.8,73,423,198,277,madame_gandhi_why_we_must_stop_dancing_to_the_sound_of_our_own_oppression,https://hls.ted.com/project_masters/4091/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Why we must stop dancing to the sound of our own oppression,2020-07-10,en,Madame Gandhi,354,https://www.ted.com/talks/madame_gandhi_why_we_must_stop_dancing_to_the_sound_of_our_own_oppression,1925834,0.037,0.016,0.91,0.037,2020-08-21T14:58:53Z,65879,Why we must stop dancing to the sound of our own oppression
1869,161,3,4,428.3,539.5,0.8,202.97,49.69,191.6,71,418,168,230,olivia_affuso_3_ways_community_creates_a_healthy_life,https://hls.ted.com/project_masters/7229/manifest.m3u8?intro_master_id=9294,7,TED Salon Talk (partner),3 ways community creates a healthy life,2021-09-14,en,Olivia Affuso,539,https://www.ted.com/talks/olivia_affuso_3_ways_community_creates_a_healthy_life,1923062,0.021,0.02,0.925,0.034,2021-10-01T14:54:28Z,81396,3 ways community creates a healthy life
3617,536,3,5,788.9,1202.9,0.7,152.33,46.45,144.2,71,412,120,172,niall_ferguson_the_6_killer_apps_of_prosperity,https://hls.ted.com/project_masters/895/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The 6 killer apps of prosperity,2011-07-14,en,Niall Ferguson,1202,https://www.ted.com/talks/niall_ferguson_the_6_killer_apps_of_prosperity,1922977,0.691,0.225,0.049,0.035,2011-09-19T15:07:04Z,1226,The 6 killer apps of prosperity
1995,217,3,5,422.6,589.8,0.7,224.91,50.61,218.3,73,419,191,253,safeena_husain_a_bold_plan_to_empower_1_6_million_out_of_school_girls_in_india,https://hls.ted.com/project_masters/605/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,A bold plan to empower 1.6 million out-of-school girls in India,2019-04-15,en,Safeena Husain,589,https://www.ted.com/talks/safeena_husain_a_bold_plan_to_empower_1_6_million_out_of_school_girls_in_india,1921738,0.042,0.058,0.864,0.036,2019-09-23T14:50:54Z,48104,A bold plan to empower 1.6 million out-of-school girls in India
3545,383,3,4,817.6,1089.5,0.8,142.66,35.64,132.7,69,398,118,158,paul_knoepfler_the_ethical_dilemma_of_designer_babies,https://hls.ted.com/project_masters/2779/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,The ethical dilemma of designer babies,2015-10-31,en,Paul Knoepfler,1089,https://www.ted.com/talks/paul_knoepfler_the_ethical_dilemma_of_designer_babies,1921360,0.225,0.257,0.431,0.087,2017-01-23T16:18:29Z,2651,The ethical dilemma of designer babies
1117,164,3,5,219.0,325.7,0.7,148.0,31.98,142.7,75,399,128,162,romain_lacombe_a_personal_air_quality_tracker_that_lets_you_know_what_you_re_breathing,https://hls.ted.com/project_masters/472/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,A personal air-quality tracker that lets you know what you're breathing,2018-04-10,en,Romain Lacombe,325,https://www.ted.com/talks/romain_lacombe_a_personal_air_quality_tracker_that_lets_you_know_what_you_re_breathing,1921272,0.042,0.024,0.875,0.059,2019-04-22T14:54:57Z,38297,A personal air-quality tracker that lets you know what you're breathing
2161,212,3,5,474.7,660.9,0.7,215.98,41.04,214.0,73,412,188,240,aditi_gupta_a_taboo_free_way_to_talk_about_periods,https://hls.ted.com/project_masters/3975/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,A taboo-free way to talk about periods,2015-05-29,en,Aditi Gupta,660,https://www.ted.com/talks/aditi_gupta_a_taboo_free_way_to_talk_about_periods,1919723,0.21,0.186,0.406,0.198,2016-04-21T15:00:16Z,2483,A taboo-free way to talk about periods
978,85,3,4,245.1,292.4,0.8,150.76,25.36,150.4,71,395,139,163,petra_sijpesteijn_and_birte_kristiansen_the_rise_and_fall_of_the_medieval_islamic_empire,https://hls.ted.com/project_masters/7971/manifest.m3u8,3,TED-Ed Original,The rise and fall of the medieval Islamic Empire,2022-08-09,en,Petra Sijpesteijn and Birte Kristiansen,292,https://www.ted.com/talks/petra_sijpesteijn_and_birte_kristiansen_the_rise_and_fall_of_the_medieval_islamic_empire,1919279,0.015,0.984,0.0,0.001,2022-08-09T15:03:11Z,96171,The rise and fall of the medieval Islamic Empire
1737,211,3,5,378.7,532.7,0.7,120.29,24.32,117.0,75,400,106,130,chris_bennett_a_close_to_home_solution_for_accessible_childcare,https://hls.ted.com/project_masters/7257/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,,2021-08-01,en,Chris Bennett,532,https://www.ted.com/talks/chris_bennett_a_close_to_home_solution_for_accessible_childcare,1919335,0.021,0.022,0.93,0.027,2021-10-21T14:39:00Z,82557,A close-to-home solution for accessible childcare
1942,199,4,5,380.8,505.3,0.8,237.4,53.31,223.0,76,424,204,264,yeyoon_kim_what_kids_can_teach_adults_about_asking_for_help,https://hls.ted.com/project_masters/4651/manifest.m3u8?intro_master_id=9294,4,TED Institute Talk,What kids can teach adults about asking for help,2020-09-25,en,YeYoon Kim,505,https://www.ted.com/talks/yeyoon_kim_what_kids_can_teach_adults_about_asking_for_help,1918993,0.059,0.021,0.807,0.113,2020-10-07T15:01:16Z,66921,What kids can teach adults about asking for help
2705,332,3,4,606.0,805.7,0.8,154.99,43.67,148.9,75,402,123,179,tony_wyss_coray_how_young_blood_might_help_reverse_aging_yes_really,https://hls.ted.com/project_masters/250/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,"How young blood might help reverse aging. Yes, really",2015-06-16,en,Tony Wyss-Coray,805,https://www.ted.com/talks/tony_wyss_coray_how_young_blood_might_help_reverse_aging_yes_really,1918677,0.255,0.146,0.415,0.184,2015-08-19T15:09:11Z,2315,"How young blood might help reverse aging. Yes, really"
1031,56,4,4,249.3,285.3,0.9,193.17,63.3,177.0,67,421,153,227,carolyn_marshall_why_didn_t_this_2_000_year_old_body_decompose,https://hls.ted.com/project_masters/5953/manifest.m3u8,3,TED-Ed Original,,2021-02-04,en,Carolyn Marshall,285,https://www.ted.com/talks/carolyn_marshall_why_didn_t_this_2_000_year_old_body_decompose,1917831,0.042,0.957,0.0,0.001,2021-02-04T16:06:53Z,72870,"Why didn't this 2,000 year old body decompose?"
2810,282,3,5,614.0,896.3,0.7,202.81,54.96,194.0,67,421,164,239,cecilia_aragon_the_creativity_and_community_behind_fanfiction,https://hls.ted.com/project_masters/7555/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The creativity and community behind fanfiction,2021-12-01,en,Cecilia Aragon,896,https://www.ted.com/talks/cecilia_aragon_the_creativity_and_community_behind_fanfiction,1918310,0.013,0.018,0.962,0.007,2022-03-09T15:52:11Z,88120,The creativity and community behind fanfiction
1081,54,4,4,260.1,289.3,0.9,111.38,29.38,103.4,71,400,92,125,fabio_pacucci_can_a_black_hole_be_destroyed,https://hls.ted.com/project_masters/5582/manifest.m3u8,3,TED-Ed Original,Can a black hole be destroyed?,2019-05-16,en,Fabio Pacucci,289,https://www.ted.com/talks/fabio_pacucci_can_a_black_hole_be_destroyed,1916593,0.059,0.935,0.0,0.006,2019-05-16T19:40:27Z,40280,Can a black hole be destroyed?
1163,127,3,5,258.1,370.1,0.7,176.25,39.68,168.5,79,400,151,192,alanna_shaikh_how_i_m_preparing_to_get_alzheimer_s,https://hls.ted.com/project_masters/1852/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How I'm preparing to get Alzheimer's,2012-06-25,en,Alanna Shaikh,370,https://www.ted.com/talks/alanna_shaikh_how_i_m_preparing_to_get_alzheimer_s,1916571,0.613,0.063,0.104,0.22,2012-07-03T15:00:08Z,1498,How I'm preparing to get Alzheimer's
938,123,3,5,191.7,272.0,0.7,129.69,37.62,120.3,78,398,104,146,christopher_bahl_a_new_type_of_medicine_custom_made_with_tiny_proteins,https://hls.ted.com/project_masters/2189/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,"A new type of medicine, custom-made with tiny proteins",2019-04-15,en,Christopher Bahl,271,https://www.ted.com/talks/christopher_bahl_a_new_type_of_medicine_custom_made_with_tiny_proteins,1916406,0.033,0.043,0.882,0.042,2020-01-28T16:15:16Z,52466,"A new type of medicine, custom-made with tiny proteins"
2841,255,4,5,553.1,727.6,0.8,259.52,56.95,256.2,80,424,217,298,maja_bosnic_how_to_share_public_money_fairly,https://hls.ted.com/project_masters/7578/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,,2021-12-01,en,Maja Bosnic,727,https://www.ted.com/talks/maja_bosnic_how_to_share_public_money_fairly,1916503,0.024,0.025,0.937,0.014,2022-03-08T12:27:25Z,88598,How to share public money fairly
2759,280,4,5,602.1,781.0,0.8,174.64,54.36,164.1,72,399,134,206,ed_yong_zombie_roaches_and_other_parasite_tales,https://hls.ted.com/project_masters/1921/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Zombie roaches and other parasite tales,2014-03-20,en,Ed Yong,780,https://www.ted.com/talks/ed_yong_zombie_roaches_and_other_parasite_tales,2014571,0.476,0.152,0.188,0.184,2014-03-26T15:05:29Z,1955,Zombie roaches and other parasite tales
3932,153,4,5,822.9,917.4,0.9,173.82,44.84,164.8,72,421,142,197,adam_savage_my_obsession_with_objects_and_the_stories_they_tell,https://hls.ted.com/project_masters/4243/manifest.m3u8?intro_master_id=9294,5,Best of Web,My obsession with objects and the stories they tell,2008-12-12,en,Adam Savage,917,https://www.ted.com/talks/adam_savage_my_obsession_with_objects_and_the_stories_they_tell,2014414,0.7,0.168,0.013,0.119,2009-03-18T01:00:00Z,488,My obsession with objects and the stories they tell
1126,5,5,5,245.9,249.5,1.0,112.76,37.94,100.8,76,392,94,119,philip_freeman_a_day_in_the_life_of_a_celtic_druid,https://hls.ted.com/project_masters/5594/manifest.m3u8,3,TED-Ed Original,A day in the life of a Celtic Druid,2019-09-17,en,Philip Freeman,249,https://www.ted.com/talks/philip_freeman_a_day_in_the_life_of_a_celtic_druid,1916198,0.016,0.983,0.0,0.001,2019-09-17T19:05:08Z,48275,A day in the life of a Celtic Druid
4467,267,4,5,991.5,1152.0,0.9,126.74,31.77,120.7,71,400,105,142,alan_russell_the_potential_of_regenerative_medicine,https://hls.ted.com/project_masters/4493/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The potential of regenerative medicine,2006-02-02,en,Alan Russell,1151,https://www.ted.com/talks/alan_russell_the_potential_of_regenerative_medicine,1916126,0.746,0.054,0.016,0.184,2007-07-04T10:45:00Z,142,The potential of regenerative medicine
4078,281,4,5,889.9,1033.7,0.9,147.53,54.43,123.7,53,422,108,182,will_hurd_a_wall_won_t_solve_america_s_border_problems,https://hls.ted.com/project_masters/651/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,,2019-09-10,en,Will Hurd,1033,https://www.ted.com/talks/will_hurd_a_wall_won_t_solve_america_s_border_problems,1916057,0.019,0.019,0.927,0.035,2019-09-26T14:59:26Z,49424,A wall won't solve America's border problems
13626,1367,4,5,2928.9,3745.6,0.8,119.13,30.0,112.7,70,423,104,125,reed_hastings_3_secrets_to_netflix_s_success,https://hls.ted.com/project_masters/5336/manifest.m3u8?intro_master_id=9294,6,Original Content,3 secrets to Netflix's success,2020-09-01,en,Reed Hastings,3745,https://www.ted.com/talks/reed_hastings_3_secrets_to_netflix_s_success,1915535,0.023,0.046,0.907,0.024,2020-09-23T14:41:03Z,66681,3 secrets to Netflix's success
1800,20,5,5,382.6,394.9,1.0,124.38,59.74,106.6,71,400,93,129,alex_rosenthal_the_prison_break_think_like_a_coder_ep_1,https://hls.ted.com/project_masters/5597/manifest.m3u8,3,TED-Ed Original,"The Prison Break | Think Like A Coder, Ep 1",2019-09-30,en,Alex Rosenthal,394,https://www.ted.com/talks/alex_rosenthal_the_prison_break_think_like_a_coder_ep_1,1915034,0.032,0.965,0.0,0.003,2019-09-30T18:51:12Z,49429,"The Prison Break | Think Like A Coder, Ep 1"
2248,241,3,5,491.8,701.7,0.7,231.57,58.1,222.3,71,424,191,264,sara_dewitt_3_fears_about_screen_time_for_kids_and_why_they_re_not_true,https://hls.ted.com/project_masters/2959/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,3 fears about screen time for kids -- and why they're not true,2017-04-24,en,Sara DeWitt,701,https://www.ted.com/talks/sara_dewitt_3_fears_about_screen_time_for_kids_and_why_they_re_not_true,1914138,0.193,0.116,0.536,0.155,2017-10-12T14:50:22Z,2894,3 fears about screen time for kids -- and why they're not true
3689,470,3,5,763.0,1094.3,0.7,217.77,51.29,207.1,71,423,182,244,beck_brachman_could_a_drug_prevent_depression_and_ptsd,https://hls.ted.com/project_masters/2730/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,Could a drug prevent depression and PTSD?,2016-09-10,en,Beck Brachman,1094,https://www.ted.com/talks/beck_brachman_could_a_drug_prevent_depression_and_ptsd,1914388,0.305,0.117,0.366,0.212,2016-12-14T15:51:48Z,2648,Could a drug prevent depression and PTSD?
1142,8,4,4,304.0,309.9,1.0,166.89,57.63,175.4,63,400,107,209,iseult_gillespie_the_secret_student_resistance_to_hitler,https://hls.ted.com/project_masters/5042/manifest.m3u8,3,TED-Ed Original,,2019-09-03,en,Iseult Gillespie,309,https://www.ted.com/talks/iseult_gillespie_the_secret_student_resistance_to_hitler,1912959,0.039,0.955,0.0,0.006,2019-09-03T19:23:50Z,48221,The secret student resistance to Hitler 
1720,142,4,4,387.9,477.0,0.8,131.78,48.3,117.8,77,410,104,141,blaise_aguera_y_arcas_augmented_reality_maps,https://hls.ted.com/project_masters/701/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Augmented-reality maps,2010-02-11,en,Blaise Agüera y Arcas,476,https://www.ted.com/talks/blaise_aguera_y_arcas_augmented_reality_maps,1912791,0.89,0.037,0.021,0.052,2010-02-13T09:54:00Z,766,Augmented-reality maps
1437,205,3,5,314.5,427.5,0.7,191.46,52.01,174.6,72,418,154,219,achenyo_idachaba_how_i_turned_a_deadly_plant_into_a_thriving_business,https://hls.ted.com/project_masters/2573/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How I turned a deadly plant into a thriving business,2015-05-27,en,Achenyo Idachaba,427,https://www.ted.com/talks/achenyo_idachaba_how_i_turned_a_deadly_plant_into_a_thriving_business,1912760,0.125,0.042,0.697,0.136,2016-01-21T15:49:36Z,2407,How I turned a deadly plant into a thriving business
3993,292,4,5,839.3,982.8,0.9,170.47,45.8,166.4,73,400,137,199,david_logan_tribal_leadership,https://hls.ted.com/project_masters/2123/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,Tribal leadership,2009-03-23,en,David Logan,982,https://www.ted.com/talks/david_logan_tribal_leadership,1912697,0.71,0.179,0.0,0.111,2009-10-06T01:00:00Z,651,Tribal leadership
2334,378,3,5,505.6,909.4,0.6,193.38,44.71,190.6,80,420,164,220,d_l_stewart_scenes_from_a_black_trans_life,https://hls.ted.com/project_masters/3328/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,Scenes from a Black trans life,2019-03-09,en,D-L Stewart,909,https://www.ted.com/talks/d_l_stewart_scenes_from_a_black_trans_life,1912302,0.053,0.011,0.911,0.025,2020-07-02T15:41:04Z,64824,Scenes from a Black trans life
2617,449,3,4,585.4,964.1,0.6,164.73,41.11,158.9,80,400,137,185,julius_maada_bio_a_vision_for_the_future_of_sierra_leone,https://hls.ted.com/project_masters/541/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,A vision for the future of Sierra Leone,2019-04-15,en,Julius Maada Bio,964,https://www.ted.com/talks/julius_maada_bio_a_vision_for_the_future_of_sierra_leone,1912593,0.022,0.068,0.867,0.043,2019-07-03T14:44:49Z,44202,A vision for the future of Sierra Leone
2386,331,3,5,502.8,747.5,0.7,144.87,37.89,136.1,73,399,119,162,azim_shariff_does_working_hard_really_make_you_a_good_person,https://hls.ted.com/project_masters/8448/manifest.m3u8?intro_master_id=9294,4,TED Institute Talk,,2023-02-23,en,Azim Shariff,747,https://www.ted.com/talks/azim_shariff_does_working_hard_really_make_you_a_good_person,1912027,0.068,0.226,0.647,0.059,2023-05-11T14:58:34Z,109966,Does working hard really make you a good person?
2921,349,3,4,652.9,928.5,0.7,129.06,35.92,120.9,70,417,105,142,michael_murphy_architecture_that_s_built_to_heal,https://hls.ted.com/project_masters/2646/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Architecture that's built to heal,2016-02-17,en,Michael Murphy,928,https://www.ted.com/talks/michael_murphy_architecture_that_s_built_to_heal,1911706,0.291,0.162,0.383,0.164,2016-09-15T15:03:59Z,2532,Architecture that's built to heal
1535,194,3,5,337.1,470.3,0.7,184.12,31.48,181.1,71,397,162,203,amina_j_mohammed_a_new_perspective_on_the_journey_to_net_zero,https://hls.ted.com/project_masters/7298/manifest.m3u8?intro_master_id=7275,1,TED Stage Talk,A new perspective on the journey to net-zero,2021-10-12,en,Amina J. Mohammed,470,https://www.ted.com/talks/amina_j_mohammed_a_new_perspective_on_the_journey_to_net_zero,1911341,0.02,0.044,0.871,0.065,2021-10-29T14:47:40Z,83031,A new perspective on the journey to net-zero
1715,291,3,4,392.9,577.4,0.7,169.44,47.29,158.1,71,414,136,191,onora_o_neill_what_we_don_t_understand_about_trust,https://hls.ted.com/project_masters/1765/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,What we don't understand about trust,2013-06-25,en,Onora O'Neill,577,https://www.ted.com/talks/onora_o_neill_what_we_don_t_understand_about_trust,1911334,0.438,0.136,0.131,0.295,2013-09-25T15:07:01Z,1829,What we don't understand about trust
2005,218,3,4,471.9,616.1,0.8,205.26,40.44,202.4,71,398,181,228,monica_araya_how_cities_are_detoxing_transportation,https://hls.ted.com/project_masters/5779/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How cities are detoxing transportation,2020-10-10,en,Monica Araya,616,https://www.ted.com/talks/monica_araya_how_cities_are_detoxing_transportation,1910084,0.098,0.04,0.783,0.079,2020-10-10T18:03:17Z,66648,How cities are detoxing transportation
3544,437,3,5,758.1,1086.6,0.7,172.13,45.23,167.7,71,419,139,199,avi_loeb_my_search_for_proof_aliens_exist,https://hls.ted.com/project_masters/9356/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,My search for proof aliens exist,2024-04-17,en,Avi Loeb,1086,https://www.ted.com/talks/avi_loeb_my_search_for_proof_aliens_exist,1910978,0.021,0.799,0.174,0.006,2024-07-15T14:59:07Z,133970,My search for proof aliens exist
1483,233,3,5,306.8,481.7,0.6,188.81,46.68,182.9,80,420,156,216,akash_manoj_a_life_saving_device_that_detects_silent_heart_attacks,https://hls.ted.com/project_masters/104/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,A life-saving device that detects silent heart attacks,2018-11-17,en,Akash Manoj,481,https://www.ted.com/talks/akash_manoj_a_life_saving_device_that_detects_silent_heart_attacks,2014153,0.083,0.034,0.816,0.067,2019-01-17T20:45:41Z,31377,A life-saving device that detects silent heart attacks
2747,378,3,4,668.4,1024.3,0.7,219.66,54.77,215.7,71,422,182,252,margaret_levi_how_labor_unions_shape_society,https://hls.ted.com/project_masters/7841/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,,2021-11-20,en,Margaret Levi,1024,https://www.ted.com/talks/margaret_levi_how_labor_unions_shape_society,2014277,0.013,0.034,0.947,0.006,2022-05-23T17:12:33Z,92282,How labor unions shape society
3512,244,4,5,731.9,886.5,0.8,266.68,53.84,264.6,77,424,231,301,amy_smith_simple_designs_to_save_a_life,https://hls.ted.com/project_masters/1863/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Simple designs to save a life,2006-02-24,en,Amy Smith,886,https://www.ted.com/talks/amy_smith_simple_designs_to_save_a_life,1909328,0.429,0.031,0.01,0.53,2006-08-15T00:11:00Z,2,Simple designs to save a life
3906,354,4,5,773.8,1063.6,0.7,166.84,50.3,154.3,81,399,129,196,bruce_feiler_agile_programming_for_your_family,https://hls.ted.com/project_masters/1560/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Agile programming -- for your family,2013-02-11,en,Bruce Feiler,1063,https://www.ted.com/talks/bruce_feiler_agile_programming_for_your_family,1909374,0.522,0.116,0.189,0.173,2013-02-25T16:00:03Z,1675,Agile programming -- for your family
1829,257,3,4,408.4,625.6,0.7,243.99,48.88,237.0,75,422,212,270,karen_lellouche_tordjman_siri_alexa_google_what_comes_next,https://hls.ted.com/project_masters/7437/manifest.m3u8?intro_master_id=9294,4,TED Institute Talk,"Siri, Alexa, Google ... what comes next?",2021-09-29,en,Karen Lellouche Tordjman,625,https://www.ted.com/talks/karen_lellouche_tordjman_siri_alexa_google_what_comes_next,1909250,0.042,0.031,0.889,0.038,2021-12-16T15:46:04Z,85220,"Siri, Alexa, Google ... what comes next?"
